,label,review
3558,1,亲情与爱无处不在……[太开心][太开心][太开心]@西行驿站 @阿涛发呆 //@无光无影:和谐一家
98381,0,?怎??人?“奴才相”了[晕] //@新罗居士: [晕][晕][晕]
35825,1,回覆@甜甜猫_hr:我对这酒相当容易上头。。。 但却是很好喝 像我们这种喜欢甜食的人 不怕腻~~~[兔子] //@甜甜猫_hr:回复@Radio李丹:觉得意犹未尽 //@Radio李丹:喜欢[鼓掌] 虽然后劲儿比较大。。。 //@?亮:其实是可以爱特我一下，供酒商，赵老板。
77379,0,热火4-2胜小牛，詹姆斯关键时刻一锤定音，并夺得总决赛MVP，从此戴着总冠军戒指打球，开始谱写詹姆斯时代。。。。。就这样吧，别闹了[抓狂]
77244,0,not found[衰]
57801,1,回复@sweet-jane:呵呵，其实本身真的很帅的！！！ //@sweet-jane:回复@狐狸汪汪:[晕]另一个！国际STAR！ //@狐狸汪汪:回复@Shakira何:@北极光之舞 听见没 //@Shakira何:人家找的是法国妞，能不高点儿吗？！ //@狐狸汪汪:回复@优品李亚南:[哈哈][哈哈]听君一席话，我更自信鸟！！！
96484,0,没少见这样的人，都早晚的。//@旭日春天Arsalan: [衰]//@翰墨消夏: 转发微博
79100,0,#汪汪在旅途#一大早赶来送别小黑[泪] 我在:http://t.cn/8kFfpTe
54366,1,太有爱了，好甜蜜的生日会[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]@坨坨妹的麻麻不减肥了 @crazylady田 @臭臭漫画  //@曦子的花园: 思思妈太棒了~~女儿的生日会搞的这么有气氛！佩服！
27437,1,大家一起来参加[嘻嘻]
32640,1,第一产业三产化，也许是新型城镇化的出路，718，我等您来！[鼓掌]
55151,1,不仅有熟人还有熟悉的场景，但这都不是最主要的，重要的是老卡同志的摄影技术，赞[赞][赞啊]//@老卡影像-kimi: 谢谢365的专访，婚礼摄影师仅仅是一位记录者，更多的是为新人去留下宝贵的回忆，这是一笔财富！@刘彪彪的终身粉丝 @1018晶晶小普 @驽马无缰 @非旎莫属 @发传单的老谭 有熟人上镜噢[哈哈]
34138,1,一叶知秋!!![嘻嘻]
44184,1,生日快乐//@桔子水晶周美美: 最新全家福[鼓掌]
91051,0,哈 西雅图家里就有一个 很嘘呼  //@上海热门资讯:好想躺上去啊！[抓狂]
32563,1,@Maggie_SunChao [嘻嘻][嘻嘻][哈哈][哈哈]
80796,0,等看孙杨1500，但是蚊子你妹的欺负人啊，天天晚上来骚扰[抓狂][抓狂][抓狂][抓狂][抓狂]。一起等得吼一声
68546,0,我现在这大腿更加粗壮了～痛苦！[抓狂]//@李千岁: 我看你也瘦了 //@嘻哈当家主持小宝:他俩天天嚷嚷减肥！这法减大腿！[偷笑] //@李千岁:我们苑小心儿也得减肥了？不对啊我们冬冬也得减肥了？？？ //@嘻哈当家主持小宝:@小Q冬冬 @嘻哈包袱铺苑欣 咱们组团去买红豆吧
64795,0,我们这里太阳真不是每天都升起的[泪]
49876,1,这种民间小吃在很大程度上非常吸引像我这样的美食爱好者，不管是历史的传承还是味道的一成不变都是可以让我回忆和体会那种清淡美好的过程。美女+美食才是真正的王道生活，丫头，继续幸福着你的小日子，我眼巴巴的馋着啊。。。[嘻嘻]
63368,0,承蒙领导惦记啦[抱抱]，可惜不能跟大家同去北戴河拉练了[泪]祝大家吃好喝好玩好[鼓掌]@黄庄老王  //@黄庄老王: 给@陈雨星-精品购物指南 主编祝寿了！[蛋糕]@郭大侠在桃花岛  //@颦颦有礼:很好吃的，而且餐具也漂亮。。美食美器！！！//@精品乐活志: 真吉利这日子//@桃格尼尼: 喵喵~主编生日快乐~~//@郭
69395,0,全！都！想！要！//@叮小叮英国代购: 为什么要做女人[抓狂][抓狂][抓狂]
88627,0,4核啊?[晕]又玩概念呢吧?//@安卓星空android商店: 转发微博。
83913,0,//@星座秘语:不给?毋宁死！我要瘦[抓狂] 我要瘦[抓狂] 我要瘦[抓狂]
99908,0,回家看 //@梧桐引?-李桐: [泪] 第一个男同学讲的太好了~从不再懵懂以来~我第一次掉泪了~真的~
98043,0,[衰][衰][衰] 速度是你快//@懒虫2010:下午去吃过了，味道不错值得去。 //@Yukii0_0i: 好吃的下次你可以试试 //@懒虫2010:看样子不错，mark //@Yukii0_0i:  @vivian岩岩 广告都出来了[哈哈][哈哈][哈哈]
81535,0,MH370加油 躲猫猫你赢了 咱不玩了 你可以出来了[悲伤] //@IHGRewardsClub-优悦会:祈祷能尽早听到平安归来的消息！
16026,1,生快愿岁岁年年风姿影绰 [爱你]@爱笑的王振宇
102053,0,我总是记不住呢！[泪]
108117,0,[泪] //@陈业文新大都:[哈哈] //@杯酒论道:坏了怎么用？ //@互粉老尸:[哈哈][哈哈][哈哈]
16514,1,有点要对号入座的意思啊？[哈哈] //@施皓明:有意思！
67196,0,[抓狂]allen你怎么啦？受什么刺激啊[可怜]额滴神呐 //@任伯睿:逆天了 //@林逗号冲叹号: [笑哈哈]让你出名~@全球热门收集 @微博搞笑排行榜 @搞笑GIF图精选  //@小玩子o: @林逗号冲叹号 老孙要逆天了
888,1,回复@我就不实名:如果是这样，数据都不实。[嘻嘻] //@我就不实名:回复@特航商旅陈良均:坊间传闻是无限讯奇（12580）。 //@特航商旅陈良均:2008年成立，已经是OTA，看这个业绩，个人判断，难道是“天X联盟”？薛总，求证实。
82740,0,50秒！50秒！50秒那西装……[抓狂] //@mimijq：转发微博。
99716,0,"蚊子在旁劝说道: 你好赖还偷了点东西. 我兄弟那天,在天上没事闲飞,还挨了一炮弹, 你说冤不冤?!!![衰][笑哈哈] //@笑孕: //@李可攀: //@俞敏洪语录:[哈哈]笑死我啦。。"
76816,0,"第三位同学,麻烦你严肃点儿啊![泪]"
2394,1,周六，成都见[哈哈]
30808,1,@史俊Robert [可爱][亲亲][太开心][爱你] 我是因为你 烂颤 的微笑[晕]
36798,1,[鼓掌]抱歉没能去现场。 //@男人-四十不惑:鼓掌，喝两杯
107006,0,不对，怎么是天，明明是人干的嘛，还是自己人 //@薛蛮子: //@北京兵人:天灭中华 //@胡益华律师:  //@中国警察网:毒胶囊还未去，农药茶又来！[怒]
34924,1,[偷笑]//@当时我就震惊了: [哈哈]
64659,0,在老中医处按摩，直接痛得要晕过去[泪]，以后要11点前乖乖睡觉[泪][泪][泪]@Michael_MediaV @静默闹
11626,1,很火爆嘛！[太开心]
38206,1,#台湾自由行#春节刚过完，日韩明星就接连来台开唱，日本天后#安室奈美惠#为了周末2场演唱会，提早3天来台彩排，韩国偶像团体#Super Junior-M#，更是要一连3天更要举办3场粉丝见面会！看起来，迷哥、迷姊，追星一族们又有得忙了。[嘻嘻]
42948,1,好命啊！ //@星座爱情001: 啥面相女人这辈子命最好[可爱]
65943,0,有啥不信，我在天边你都会来的，姐姐我懂得[哈哈]@琦怪奇:我真来你信伐[嘻嘻]//@mendy静静:那你们来呀，话说今天不吃小龙虾[偷笑] //@琦怪奇:就是就是，吃小龙虾想不到我们的![挖鼻屎][挖鼻屎]//@RukMaiMeeWantay_K:你叫唤什么 自噶去吃小龙虾了[哼] //@mendy静静: 好呀，竟然不叫我[泪]
11236,1,@Jing_the_searcher  @焰coco  @北京醇  咱也拍一个系列回顾分台创办呗，登陆个啥频道播一下，哇哈哈哈/@AV东北菜:让我想起了＜分家在十月＞[嘻嘻] //@辣菜丝: //@小鸟翩翩飞: 回头瞅瞅。@李小萌 @蒋宝宝 //@大雁爱秋天
23987,1,回复@心泉之家:明白！[挤眼] //@心泉之家:回复@贵州媳妇:内酯豆腐[嘻嘻]
74434,0,[泪]//@姚晨: 这篇报道令人心碎… //@孔狐狸:没有户口，你什么都不是。
4603,1,#而已#一早看北京新华系统上周销售数据，《郝万山说健康》《养老有方》分列保健养生榜第一和第二，我社的另外两本书《养生豆浆大全》《胡大一教你高血脂就该这样吃》分别位列第五和第六，开心一下哈[哈哈]
18013,1,王皓不愧是军人[good]//@童华安:和@医生小强 很象哦！[嘻嘻]
7149,1,极是[嘻嘻]//@郭春晖律师:套用一句古诗，就是”山重水复疑无路，柳岸花明又一村“[嘻嘻]
14952,1,这份情……真好！[可爱]
20558,1,《牛闪闪》２终于出了？等久了啊[鼓掌]//@牛闪闪成长记: 桃花坞里桃花庵，桃花庵下桃花仙；桃花仙人种桃树，又摘桃花换酒钱。酒醒只在花前坐，酒醉还来花下眠；半醒半醉日复日，花落花开年复年。但愿老死花酒间，不愿鞠躬车马前；车尘马足富者趣，酒盏花枝隐者缘。别人笑我太疯癫，我笑他人看不穿
966,1,"@杜鹏硕 @口口雯儿 哈哈，这集经典 //@大ben乐:""女大九，手拉手，革命路上一块走”[嘻嘻]当年赵明明老讨喜了～?艰难转载"
108156,0,我满足了@Mr_仇同学的生日愿望，跟他一起来打扫我们的新房！他夸我是个好孩子，还打电话告诉爸妈大肆表扬了我[嘻嘻][嘻嘻]月底终于就可以住进属于自己的家了！[泪][泪]感谢曾经所有的事，所有的人！[呵呵][呵呵]
56796,1,昨晚康复趴，期待野餐局！[爱你][爱你]@LILISAY @玛丽莲-梦兔森色 @安妮莹莹 @夜里梵高 @司马皓 @二er---Jifaye
119822,0,算完啦，算完了，目前状态有点晕[衰] 喝口可乐，迅速恢复[奥特曼]
78664,0,呜呜呜呜呜呜呜呜呜呜[泪][泪][泪][泪][泪][泪] //@桢小郑:小感动…// @邱小点 :真正的爱情就一定要在一个大学，一个城市？汗！ //  @环球街拍  :感动！[泪]
74453,0,【#百变爆料社#】据说，下周四晚十点【咖啡】们期待了很久的一个人来到了【百变大咖秀】的现场，[可怜][可怜]具体是谁？具体表演了啥？具体发生了啥？小编【咖啡豆】也就只能透露这么多了！[围观][衰]自己看图吧！不过这也有可能是【一段模仿哦？】到底是真是假呢？你猜啊！你猜啊！[挤眼][挤眼]
116627,0,K232次列车早点到达厦门站。在高琦站之前某小站至少被扣点1小时，真悲催[泪] 我在:http://t.cn/zjDoQcs
48919,1,开玩笑，也不看是哪个摄影师拍的[哈哈]
90600,0,打架你穿裙子，你有常识么//@北京_空亡线情人:真是裙子[泪] //@李硕爱拧巴易纠结_invites:背带裤是冠军！ //@北京_空亡线情人:我特么也没想到今儿约架啊！ //@李千岁:哈哈哈哈哈哈你一背带裤你打得过谁啊
119146,0,[衰] //@辙元:[怒][怒][怒]//@有仁有侠是青春: 吴虹飞无罪，拘留她都是枉法滥权！ //@北野的理想国:何老师是的对！不能滥用权力！我也遭到过威胁，警察说只能等你被杀的时候他们才能管！当然，我们反对在公共媒体扬言暴力！
97198,0,骚年，放开那老板娘！[抓狂]让我来！哈哈！[嘻嘻]
26940,1,美容又减压的SPA最适合旅行前或旅途中放松身心了[可爱] 欢迎童鞋们参与互动转发赢取萌熊[礼物]
95707,0,不爽ing 草[抓狂][怒骂][抓狂]某些人就是这么讨厌[右哼哼][左哼哼]
9844,1,二选一[哈哈]//@文莱旅游局官方微博: [疑问] 机票 OR 飞机 ???
15340,1,回复@陌白渺渺:谢谢姐姐！[心][心] //@陌白渺渺:祝美女生日快乐[哼] //@陈玉霞博斐秀禾:回复@博斐秀禾王丹:谢谢你们的用心！[哈哈]  //@博斐秀禾王丹:醒目的happy birthday to you！女主角的衣服跟猫咪的围脖好搭呀！[偷笑][哈哈]招财进宝！
60508,0,要到周二打架的时间了，真不愿打架，多伤和气啊！周二，来，喝起来！[晕][晕]
109328,0,北京怎么今年雨水这么多?!偏偏又遇上出差日，航班取消[泪]
98861,0,冬天，我的老寒腿一犯，就怀念海螺沟的温泉啊[泪] //@遨游知道:正是一年玩雪时~~遨友们，挑个地方去撒撒欢儿吧~~
10582,1,因陋就简，突击两天搭建的两会特别报道北京直播室启播了。[鼓掌][鼓掌][拳头][拳头]
78305,0,一屋子人在那摇手机！[衰]你们摇吧！我睡了！[思考]
66020,0,[晕][爱你] //@刘忻:哇，太酷了！用这种方式记录一生真棒啊，好多我自己都不记得了@最爱刘忻 我们家孩子可真好！灰常光荣的说，谁敢把我微博里的内容都加进去！不许贴不美的，嘿嘿 //@最爱刘忻:好光荣！是示范用户了诶[可爱][可爱]！@刘忻 大美妞，嗯哼~~，求爱抚！http://t.cn/zOJFzlG[兔子][兔子]
16403,1,甜品，白水煮梨，今后每天都要吃梨[哈哈]
12371,1,女主角很漂亮，男主角很有范儿，真是幸福！[嘻嘻]//@玖食龙虾餐厅:回复@胡兔儿:呵呵，祝愿你们早日结成连理，有空常来小店坐坐！[嘻嘻] //@胡兔儿:因为字数限制，把你们放在这里啦～感谢:@欧美汇 的推荐以及一直以来的各种贴心小活动～感谢:@玖食龙虾餐厅 的优质服务及美味～你们辛苦啦！[爱你]
9207,1,回复@金链娘纸:亲，这个在Wallmart和Casco都有，我记得还有类似1.5升大包装的，口味有好几种[嘻嘻]记得第一次看见时我也拿着研究半天[偷笑] //@金链娘纸: @娜小鱼儿 这个好喝，且纯天然，但奇特的是华人或中国城的超市基本都没有，要去大点本土超市。你尝尝。
118197,0,@小苗儿在萌芽 你还能再不靠谱点不！我从上午等到现在！[汗][怒]
13881,1,#错伏#BTV影视频道9月4日开播！官方微博看剧送好礼 [鼓掌]
21992,1,追求！执着！亲和！魄力！//@豆魂-林炳生:感谢大家关注！ //@袁晓民: 前天一个朋友去永和吃饭，说在他们内刊上看到这个消息了。 //@阿城666://@蔡为民:?豆?已?成了豆腐?了[哈哈] //@股市周周练: //@波士堂: @豆魂-林炳生 @永和豆浆 @蔡为民 @杨晖 @蒋凌霜 @张恺Jessica @张光维 @胡贝芬 @曾楚恩
112085,0,早上好...[抓狂][抓狂][哼]
4187,1,我觉得也不错~~~恩?~~不过要是有个女的这么跟我聊天，我会觉得有点儿可怕。PS:有个女的晚上4点半跟你共处一室你还有心情跟她聊台湾问题么？[嘻嘻]
34841,1,收到了期待已久的礼物！可爱的猫咪瓶子是@猫的魔法城堡 老板亲手设计的。第一次遇见你的时候这还是个想法，现在真货就在我手中了！为坚决的创意者鼓掌！[哈哈] 这，也怀念猫猫。上几周在#鼓浪屿#的多起猫猫绑票案中不见了[泪]
100248,0,"[爱你][爱你]我日,那么老索[晕]"
111088,0,永远都不要跟你的父母吵架，吵输了只能挨骂…吵赢了就只有挨打…[抓狂][哼] 我在这里:http://t.cn/8ktiG0r
39167,1,孩儿们，买个硬盘下音药喽……快点翻滚呦[哈哈]
92328,0,[怒][怒][怒]都是人生人养的啊！[怒]
21560,1,黄大夫配的药，现在开用@黄珏JJ [爱你][爱你]  #美图秀秀iPhone版#
82916,0,太感人啦！ //@卢全荣elva:@旅伴-丁俊 @钮箫 @yan苹果的 @解泉Amos  //@会弹琵琶的猫://@卢全荣elva: [晕][晕][晕]实在不是俺家卢总逼的，俺承认错误。@尹家二爷-狼毒
76340,0,悲哀！// 女孩在遗书中写道，曾在冬天因为“做作业做得晚让我光着腿在水泥地上跪了一夜”，妈妈还在她的膝盖下放了许多碎玻璃渣。她同学说，有一道题孙说不出答案，她父亲便打了一巴掌。孙突然感到耳鸣，便告诉父亲自己听不见了，她父亲不信，便又给了孙两巴掌，直接把她“打晕过去了”。[泪]
97241,0,看来这化工技术太坑爹了...//@王旭de美食影像: 申请专利的技术贴//@蔡仕伟_设计到死的人: [抓狂][怒][怒骂][怒骂][怒骂]！//@好??骨?: ?在是太?心了！！！ //@揭露地球:转发微博
33736,1,回复@木石千仞:跟我一样年纪的偶像《松田圣子》酱[太开心]// 私と同年?の《松田?子》ちゃんです[太开心] //@木石千仞:彼女は？[思考]
19811,1,【#超级笑星#微直播】@小弟王晶 导演现场认女儿哦！[给力]小宝宝好可爱~姥姥冒着大雪带着孩子来支持女儿和女婿。大伙儿为他们鼓掌！[鼓掌]
1239,1,洋洋说北京开空调了![哈哈]着实好凉快!
1968,1,[哈哈][哈哈][哈哈][给力] //@兔斯基漫画屋:每次看到这头驴，我都会感觉自己的工作压力也不是很大。
79296,0,天亮说晚安，我的七月四号是三十四个小时，是不是比大家富裕了一些，所以虽然这天满满的都是疲惫，都是辛苦，都是内疚却也都是收获，大家都辛苦了！这句话真的是发自肺腹，每字都饱含汗水[泪]【身心疲惫，收获颇多的一天】迟到的#每日小结#
42811,1,有机会和张老师请教一下羽毛球吧，希望不吝赐教啊。  //@关键之道张庆:回复@叶钊颖:羽毛球运动推广广告[嘻嘻] //@叶钊颖:广告吗？[做鬼脸]
18182,1,深深同情！扩散求法！[哈哈]
25981,1,[太开心]每次看到七喜都觉得很快就会有小姑娘偷偷往书包里塞小纸条。。。神马的
74952,0,龚哥又有新男人了！[晕][晕][晕][晕]
62969,0,一直以来去香港购物都很少质疑价格，这次帮朋友代购牛栏奶粉，回来咨询价格再去香港消费者委员会网站查询，才知道自己被骗，一百七左右的奶粉竟然可以卖到三百五！虽然对钱的概念很浅，平时买东西都很少先咨询价格，但这次真是伤到我，我对香港以及香港同胞那么信任[泪][泪][泪][泪][泪][泪]
84941,0,[害羞]姐，我今天在一品一家吃杀猪宴，来不了呢，大家玩好！ //@谭舒月:[泪][泪][泪]今天家里聚餐，没能参加到，好遗憾哟！！[抓狂][抓狂]
30486,1,进无人区，做第一人[鼓掌]//@襄樊咩咩羊: 给力的穿越！
71863,0,美好的早晨就被堵车破坏了我所有的好心情！为什么还那么多车！MD！！！！！！！！！！！！！！！！！！[怒骂]
56469,1,看大家都在期盼霍比特人，小卢米我也显摆显摆一下限量版的体恤吧~[哈哈][哈哈][哈哈] 可惜我的头大穿不了。。我的好朋友们 ，你们不要错过哦！[偷笑]@卢米埃影业 @乔福芳草地 @杜比Dolby @新影联影业
65048,0,作死的节奏[衰][衰]
32491,1,是我上镜了。。。[汗] //@钱双sonyjane: 巴塞罗那的早饭，全在法国高速边家乐福买的原料，比国内还便宜。。。最后不小心上镜了[嘻嘻]
20794,1,[鼓掌]孟爷爷的旅行故事！@孟非 //@Calvin_Zhu的Style: [转发]
3676,1,餐后甜点来了，精致得舍不得开动[爱你]个个我都爱 我在:http://t.cn/8FytLZk
116465,0,发现自然醒的时间越来越早啊，是该开心呢，还是该开心呢！起不起呢，微纠结[抓狂][抓狂][抓狂]
45251,1,//@张德欣: 这个链接，还有位置！感兴趣的速速报名！http://t.cn/zWIFhh4移动互联网门户: 做旅游好欢乐，求捎带//@张德欣:回复@移动互联网门户: 西大到阎家坪的线路出来太晚，错过了。 //@移动互联网门户:[鼓掌]
72134,0,死磕一种食品或者饮料搞不好那天真磕死了，常换换才可以降低被毒死的几率。。。俺死磕星巴克，不会那天发现运气很差呗[衰] //@WilliamWushan：呀 我一直喝乳酸菌饮料 //@李玢玢的地盘:白水也不安全！ // @小Kay_1115 :还能喝啥 白开水吧还是 // @superorangee :这个在中国可不少// @邓铭泷是草根的异形
11104,1,PE们似乎把精力都用在对付同行啦，感觉还是个丛林世界，不过是金融丛林！[嘻嘻]
69904,0,[泪][晕][泪][晕]
90540,0,19581016（阴历）。38或39。不爱吃辣不吃香菜！ //@老段家大小姐:19580502（阴历）38或39码，爱吃辣的不挑食[偷笑] //@彩虹魔法庄园:1958年1月24日，38号，不过总抢我39号的鞋穿，这是肿么回事儿[晕][晕]
77655,0,回复@sunshine小小酥:[哈哈]大家放心，小编不和你们抢，你们快去抢奖品喔>>http://t.cn/8F9O6wO //@sunshine小小酥:啊，小编也要免费双人游吗？那那那，我们粉丝呐[泪]
3630,1,#女水手#来自广州的张洁自称曾参加一个考试，并从2000多人中脱颖而，最后作为水手成功乘上哥德堡号，完成环球旅行[good]！现场，她还教大家一个很实用的技能――打结，这种节特别适用登山和潜水！亲们，get√成功了么？[嘻嘻]
3208,1,我好奇问问，大家家里瞄星人也是这副德性的吗？这蛋蛋这货昨夜是像图三哪样腿儿悬空睡了半小时，然后像图六哪样手悬空继续睡[汗]桌子，柜子够不着第一选择就会站起来。猫这样正常吗？[汗][晕][嘻嘻][哈哈][围观]
73027,0,#烟火记#这两天太充实了，做菜会上瘾！今天做了十一道菜拍了十一道菜，炸了一堆带鱼和小黄鱼，还有花椒芽的各种做法，枸杞芽和香椿，芦笋和培根，四棱豆。图片还是不理想，继续努力吧！累滴臭死，最后发现还重了一斤[泪]。
26868,1,帝都今日又好天[太开心] 我在这里:http://t.cn/z8A66vn
53893,1,#晚安 me语#[心]真实的女子不完美，完美的女子不真实[心]所以，不求完美，但求真实[爱你]~小雨淅沥沥ing，安~[月亮]
58820,1,[鼓掌] 志同道合者聚！//@明伦书院魏东林: 弘毅先生学养深厚，淳淳儒者之风，温润如玉！有弘毅先生同道而行，不亦说乎！@明伦书院施文忠 @明伦书院崔治中 //@老金曰: 甚壮！恭喜！祝贺！
50917,1,//@上大张斌: 有才，哈哈。//@azure青青: [笑哈哈][哈哈][哈哈]，能让传播学走向普罗大众，有口皆碑，也算是一法丫……//@传播小王子: 哈哈，将传播学通俗化到了极致啊！赞一个！！//@新闻学子伤不起:[哈哈]@传播小王子 //@clueless:
28,1,这个可以感受一下。//@黄佟佟: [嘻嘻]//@吴筱羽: 北京??州真便宜啊，??有需要打?的的???。@子宇童鞋 @范宇翔 //@赵妍Alicia-chiu:这。。。//@白愁飞: //@时代周报王刚: 转发微博。
61845,0,领导病的不轻啊[衰] //@小瑜啊: //@刘毅: 凭什么  //@陈德生De: //@九子姑娘-张晓鸣 ：求高人把这位有病的领导治好！ //@一笑山林 :手下留情！
6062,1,肉龙蒸好后你的分份儿方法?????????????????是靠啃的吗？[哈哈]
12414,1,[可爱]早晨转一转~一天好运气哦~
20702,1,小猫也练瑜伽[嘻嘻] //@婷小婷htt:这小腿儿
71448,0,"[衰]脸皮厚蹭个够的说[鄙视]不以此为耻反以此为荣[怒]旅行,穷游,背包客的初衷不该是这样银的吧[黑线] //@长腿叔叔:泥麻大活人原地不动待772天花得都不止2万7 [弱]  //@大寒江:  //@Oo骑行侠oO:点进去看了下，花费2.7万，沿途友人赞助3.5万。赞同右边观点。"
116212,0,有道理 //@庄春晖:不得不推广这态度，就说你聪明呢。两个人吵，你爱的人输了，难道你就赢么？都洗洗睡吧。 //@徐安安: 回复@通星粉:活该啊。老婆说的都是对的，如果你认为她说的不对，琢磨下自己的脑袋是不是被电梯夹过。 //@通星粉:俺家也差不多，老婆先取消俺的关注，再把俺拉黑了[泪]
61891,0,每次看电影就是。。。痛哭流涕。。。[泪]
14733,1,是啊，六岁多点，三岁开始玩网页游戏。还会看攻略。 //@第三十八年咖啡:小大人啊[哈哈] //@唐古拉:举报，发现一个开着车聊QQ发微博的[哈哈]
116950,0,王保长抓壮丁。。。。。。没情节[衰]
104886,0,脱光成功~ //@何洁:me too～哈哈[哈哈]笑得我鱼尾纹又多了一条！讨厌！[泪] //@赫子铭:今天上静姐@李静 的节目老开心了！@何洁 [嘻嘻][嘻嘻]
37223,1,t[哈哈]//@唐人的小屋:三胖大元帅哪天得让阎大姐给他的乒乓球队“点个指路明灯”为好哦。[v5]/@乒乓阎桂丽:转发微博
104312,0,@英杰拉姆 收下QQ邮箱，发你了。真是呕心沥血呐，你必须得含着眼泪看！此刻我的心情，都在图上。。。。。。[抓狂]
23867,1,[哈哈][握手] //@胡罗卜-829:太厉害了 //@王珠琼:谢谢。你的爱展销发展得不错吧？ //@爱展销赵洋:你太棒了[威武] //@王珠琼: 回复@柏龄品牌太极服装:[握手] //@柏龄品牌太极服装:[威武]支持全民健身，弘扬太极文化！
93048,0,行动派和花言巧语的区别 //@桂_花_酸_梅_汤:比这更可恶的是：＂你怎么会发烧呢。 @李小书包 ：还有更可恶的，比如说：“发烧了去看医生啊！”[怒] // @杨小咩Doris ：我也会。。。哈哈哈！// @叮丁贝 ：哈哈我好像听说人家发烧了也一定会说一句这个……// @曹三儿 ：哈哈哈哈哈哈[哈哈][哈哈][哈哈]
38135,1,走自己的路，让自己高兴就好[握手][鼓掌]
85214,0,小4恢复成功，但一月份存的手机号码全不见了！常备份啊[抓狂]
118865,0,世贸大厦遗址[泪]
63316,0,此刻，都有人吃完晚饭了，我的晚饭呢？呢？呢？ [衰]
43917,1,回复@周芸:[嘻嘻] 在CJW把心的话大声说出来，还要写在大大的屏幕上.......再用美酒[干杯] [爱] //@周芸:我out了，每次路过都以为是系统故障[哈哈][害羞]
36325,1,[嘻嘻]都赶紧来爱我吧。
34755,1,今天阳光太好了，这样的天气[太阳] ，心情好，偶们当然要自驾出游咯。[亲亲] 另外，看到围脖上说，今天是小满，我开始还以为又和“私奔”“520”差不多的无聊搞笑咚咚。。后来才晓得这指的是夏季的节气，呵呵，惭愧惭愧[害羞]
42841,1,[鼓掌] //@我们爱讲冷笑话:百吃不厌啊！！~
84721,0,我，是，这，家，医，院 ，出，生，的。//@Selina小娜: 这种人也配当医生！？//@我也是华子AV:这医生，丫是狗日出来的[怒] // @Barbie娜雯梦 :混蛋医生和医院  // @臭美子 : 操 妈逼的 人肉丫
93259,0,"【#我爱满堂彩#――开心一刻】甲乙两朋友招来一辆出租车,甲问：“去中央公园多少钱？”司机：“10元。”甲又问：“和朋友一起去呢？”司机：“10元。”甲对乙说：“我早就对你说过，你一文不值。”[泪][泪][哈哈][哈哈]讲笑话很累的好伐？你们也笑一笑嘛[泪流满面]"
81390,0,我就被盗过！[泪][泪] //@大董陈丹:回复@大董汤明姬: 有！你看他的微博 //@大董汤明姬:回复@大董陈丹:还有这等事？
58268,1,作者油菜花啊?//@冷笑话精选：这个比彩色的好玩多了~太有感觉了！[哈哈]
62003,0,随时受不了//@半衰期: 现在算是开眼了，与菜刀实名制一脉相承啊[晕]//@syoung: [衰]
39644,1,回复@岱山归来:啊，你们来吃饭啦，大家喜欢素食真开心啊！[太开心] //@岱山归来:我今天中午也去吃了，三个女人都吃撑了，到现在都不饿[嘻嘻]
4125,1,"回复@Ctrip陈雯:[嘘]小声点儿。 //@Ctrip陈雯:荣总有绯闻啦[可爱] //@荣雪斌:[哈哈]我还没注意,是挺衬的. //@荣雪斌:回复@CGonline:吴千语,香港模特,电影主演 //@CGonline:领带颜色和裙子好衬啊...何方美女？ //@荣雪斌:[闭嘴]别瞎说,该有绯闻了. //@小水一方:结婚照？"
102502,0,察，哥被两个老女人搭讪了！[泪] 我在这里:http://t.cn/zlEO5tR
59182,1,脚下走的到的距离叫梦想，脚下走不到的距离叫幻想[嘻嘻] 说的清道的明的是友情，说不清到不明的是爱情[嘻嘻][呵呵][给力]@Bingdwang
23993,1,[爱你] //@韩骄子: 快快快，扩散扩散！@高伯嵩 @魏云琦 @撒鼻息少年李大米 @孙阅涵 @涂涂涂玉婷 @养生汇编导_王萍萍 @O照镜子的猫O @我不是董卓 @张宁的摩天轮 @李霞LADY @曲大林_Cloud @贺玮玮贺
26513,1,平安回到厦门啦！此刻厦门气温27度，内个热啊[哈哈][哈哈]欢迎贵州的小伙伴来厦门玩儿[鼓掌][鼓掌]
89753,0,出击[怒]
75444,0,马上又要离开可爱的巧克力了[泪]
11922,1,哈哈哈，我0099 //@甘肃耳东木:[哈哈][嘻嘻]搞笑。
29989,1,全国仅有的超大个「巨无霸版的KUMA」全国仅有两只哦！身高一米八五，都比我高哦！亲们，我在KUMA后面！[嘻嘻]    #Weico拼图#   @刘三水儿 @凡?精?霍树正 @十分感情七分骗 @小苣芽子 @???? @Lo考拉ve @曦曦860313 @西西最乖 @Iris小学术 @Mr-24-hours
21115,1,北京下雪了[嘻嘻]
85215,0,@中国联通客服 你们做船来解决问题吗？目前为止没有任何人来电，来现场解决问题！你们打算拖到什么时候？//@陆xiao瑶: [泪][泪][泪][泪]电话基本都进不来，进来了信号弱的听不清说什么…之前还好好的…………@中国联通 你是肿么了？你还好么？
75919,0,回复@DoraNina:[怒][泪]姑姑，我就要那个，就要嘛！你忘了我小时候怎么抱你了吗？？ //@DoraNina:回复@陈君朗读者:回头姑姑看看淘宝有没有哈
